Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2080000,0.026646312,96.55445544554455,21.418388,47.546534651576884,47.546534651576884,1.0
2090000,0.026552835,93.91071428571429,21.403088,46.48828827099757,46.48828827099757,1.0
2100000,0.026300263,86.25892857142857,21.50386,42.240707981375465,42.240707981375465,1.0
2110000,0.02806233,89.08181818181818,21.606455,43.831818200783296,43.831818200783296,1.0
2120000,0.026951546,96.70476190476191,21.379074,47.818269233864086,47.818269233864086,1.0
2130000,0.025494304,93.49038461538461,21.363976,45.83942310512066,45.83942310512066,1.0
2140000,0.0258172,82.6,21.370712,39.48739499254387,39.48739499254387,1.0
2150000,0.026438886,101.62105263157895,21.295168,51.395876210989414,51.395876210989414,1.0
2160000,0.025562136,88.3125,21.103855,43.81946909585885,43.81946909585885,1.0
2170000,0.024755208,93.91509433962264,21.287367,46.57943923116844,46.57943923116844,1.0
2180000,0.029125653,91.89320388349515,21.742582,44.77843141672658,44.77843141672658,1.0
2190000,0.026871864,102.73195876288659,21.449955,51.066326492294976,51.066326492294976,1.0
2200000,0.02639068,95.49056603773585,21.719296,47.06037738863027,47.06037738863027,1.0
2210000,0.025278825,87.8108108108108,21.589329,43.21081086697879,43.21081086697879,1.0
2220000,0.027234234,93.0,21.351227,45.811009224948535,45.811009224948535,1.0
2230000,0.026960557,91.86274509803921,21.352203,45.370297021204884,45.370297021204884,1.0
2240000,0.025798284,109.55913978494624,21.332823,53.518947425641514,53.518947425641514,1.0
2250000,0.027493162,104.78787878787878,21.6133,52.52065217818903,52.52065217818903,1.0
2260000,0.026401611,89.02884615384616,21.790482,43.62432437114887,43.62432437114887,1.0
2270000,0.027226476,88.14782608695653,21.579453,43.36956520028736,43.36956520028736,1.0
2280000,0.026921552,97.08823529411765,21.606709,47.84705882446438,47.84705882446438,1.0
2290000,0.027336331,88.39449541284404,21.526516,43.66574080233221,43.66574080233221,1.0
2300000,0.027834626,102.48958333333333,21.504747,50.262886689495794,50.262886689495794,1.0
2310000,0.028006637,96.30097087378641,21.552326,46.72352941071286,46.72352941071286,1.0
2320000,0.026271373,103.38775510204081,21.412786,51.70707078172703,51.70707078172703,1.0
2330000,0.0275774,106.32978723404256,21.713411,52.03763443808402,52.03763443808402,1.0
2340000,0.027777651,111.52272727272727,21.93028,55.51149428164822,55.51149428164822,1.0
2350000,0.027588395,96.18095238095238,21.566269,47.48971962873067,47.48971962873067,1.0
2360000,0.027006298,85.96428571428571,21.700754,42.27142857174788,42.27142857174788,1.0
2370000,0.027389169,93.50467289719626,21.884779,46.014953323056766,46.014953323056766,1.0
2380000,0.0254544,95.62745098039215,22.036972,47.093137307494295,47.093137307494295,1.0
2390000,0.027684188,95.70408163265306,21.918875,47.15612246126545,47.15612246126545,1.0
2400000,0.024737827,89.21367521367522,21.76479,43.889743665854134,43.889743665854134,1.0
2410000,0.027513755,90.19090909090909,21.706818,44.38090912862258,44.38090912862258,1.0
2420000,0.024538897,96.47524752475248,21.535027,47.842424269276435,47.842424269276435,1.0
2430000,0.026418071,97.60194174757281,21.44615,47.39326922595501,47.39326922595501,1.0
2440000,0.025153263,92.78846153846153,21.89255,46.12190479551043,46.12190479551043,1.0
2450000,0.025138814,100.44,21.481544,49.51200006365776,49.51200006365776,1.0
2460000,0.027240109,84.88983050847457,21.190214,41.739830536357424,41.739830536357424,1.0
2470000,0.025843803,102.65979381443299,21.374937,50.66082468843952,50.66082468843952,1.0
2480000,0.02533014,102.26881720430107,21.552654,51.04516128250348,51.04516128250348,1.0
2490000,0.02558987,101.07368421052631,21.701817,49.560416612774134,49.560416612774134,1.0
2500000,0.02387065,90.96460176991151,21.550495,44.91696430795959,44.91696430795959,1.0
2510000,0.026464172,95.48571428571428,21.530142,46.8415095041383,46.8415095041383,1.0
2520000,0.024920879,94.77777777777777,21.453175,46.62100002169609,46.62100002169609,1.0
2530000,0.025014764,96.70642201834862,21.56237,46.310185261346675,46.310185261346675,1.0
2540000,0.023442047,100.3076923076923,21.84478,50.990217480970465,50.990217480970465,1.0
2550000,0.024765031,108.46315789473684,21.596794,53.63645839380721,53.63645839380721,1.0
2560000,0.023723826,93.30188679245283,21.600307,45.84622645321882,45.84622645321882,1.0
2570000,0.024873426,106.23404255319149,21.656872,52.278947435554706,52.278947435554706,1.0
2580000,0.024633221,97.33980582524272,21.657316,47.527450972328,47.527450972328,1.0
2590000,0.023110371,90.20183486238533,21.268328,44.478899049102715,44.478899049102715,1.0
2600000,0.026063766,91.43518518518519,21.532188,45.56388892233372,45.56388892233372,1.0
2610000,0.025664447,92.88235294117646,21.618195,45.438235333152846,45.438235333152846,1.0
2620000,0.02311965,105.16494845360825,21.841045,52.197916659216084,52.197916659216084,1.0
2630000,0.022742398,93.71028037383178,21.6006,44.11296300479659,44.11296300479659,1.0
2640000,0.023229506,90.40186915887851,21.45952,46.216822569615374,46.216822569615374,1.0
2650000,0.02424284,108.3409090909091,21.810661,53.79886367239735,53.79886367239735,1.0
2660000,0.02339126,98.55882352941177,21.700197,48.42815539790589,48.42815539790589,1.0
2670000,0.024779273,112.34444444444445,21.866966,55.483333276377785,55.483333276377785,1.0
2680000,0.023789119,104.375,21.909657,51.48541667312384,51.48541667312384,1.0
2690000,0.024076127,93.3883495145631,22.045855,46.21960787504327,46.21960787504327,1.0
2700000,0.024326105,101.25252525252525,22.041262,49.63900004029274,49.63900004029274,1.0
2710000,0.023792556,107.07777777777778,21.75575,52.833333381679324,52.833333381679324,1.0
