Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
750000,0.05696359,223.2941176470588,19.6533,108.54528299367652,108.54528299367652,1.0
760000,0.06202574,164.015625,19.831444,80.96000010325359,80.96000010325359,1.0
770000,0.056300215,155.43859649122808,20.184244,77.02280699893048,77.02280699893048,1.0
780000,0.060773287,151.45652173913044,20.290096,76.67234045013468,76.67234045013468,1.0
790000,0.060631216,208.16363636363636,20.413189,103.40740751447501,103.40740751447501,1.0
800000,0.056856684,167.2982456140351,20.54349,83.25862070507017,83.25862070507017,1.0
810000,0.057227414,183.66101694915255,20.892578,91.12758626197946,91.12758626197946,1.0
820000,0.055520352,171.30612244897958,20.96862,85.67755098123939,85.67755098123939,1.0
830000,0.0526804,190.48979591836735,21.267597,93.65600017189979,93.65600017189979,1.0
840000,0.054550897,183.58928571428572,21.479311,92.02181814150377,92.02181814150377,1.0
850000,0.053133298,193.16666666666666,21.60552,94.87090904929421,94.87090904929421,1.0
860000,0.05360992,189.09259259259258,21.86548,93.81296296031387,93.81296296031387,1.0
870000,0.05643522,180.6271186440678,21.932533,88.77666669686636,88.77666669686636,1.0
880000,0.05552592,155.24193548387098,22.215769,76.04444447869346,76.04444447869346,1.0
890000,0.05601995,182.17241379310346,22.42325,88.03859653702953,88.03859653702953,1.0
900000,0.053298846,169.40350877192984,22.522757,88.58103447227643,88.58103447227643,1.0
910000,0.05683037,158.015625,22.718744,80.9863636710427,80.9863636710427,1.0
920000,0.055936135,182.6727272727273,22.915709,90.60909093618393,90.60909093618393,1.0
930000,0.05472668,156.32075471698113,23.13157,77.42075482291996,77.42075482291996,1.0
940000,0.055620868,210.94230769230768,23.333153,104.7519230727966,104.7519230727966,1.0
950000,0.056176215,194.40384615384616,23.498932,97.53137261259789,97.53137261259789,1.0
960000,0.05514415,158.87719298245614,23.76071,79.16101705219786,79.16101705219786,1.0
970000,0.0565136,145.33333333333334,23.79259,71.93472230931123,71.93472230931123,1.0
980000,0.054559104,174.8846153846154,24.005476,86.76603782289433,86.76603782289433,1.0
990000,0.05412315,162.44776119402985,24.052032,79.66249998472631,79.66249998472631,1.0
1000000,0.056451093,160.79032258064515,24.375015,82.92258070168957,82.92258070168957,1.0
1010000,0.056351855,152.0655737704918,24.485205,71.84166668256124,71.84166668256124,1.0
1020000,0.0578698,203.3921568627451,24.825613,100.54000003012744,100.54000003012744,1.0
1030000,0.054886255,170.19298245614036,24.750978,83.64310350397537,83.64310350397537,1.0
1040000,0.05701573,167.6530612244898,24.991829,85.53399998426437,85.53399998426437,1.0
1050000,0.061038464,184.24590163934425,25.084732,93.09016394028899,93.09016394028899,1.0
1060000,0.056335308,203.47169811320754,25.368788,99.6833334101571,99.6833334101571,1.0
1070000,0.055017445,175.47169811320754,25.654787,85.09444446806555,85.09444446806555,1.0
1080000,0.056920897,191.4181818181818,25.525011,96.60357147242341,96.60357147242341,1.0
1090000,0.058834936,187.56666666666666,25.870876,93.93999992609024,93.93999992609024,1.0
1100000,0.058090445,133.1346153846154,26.097301,65.43207552860368,65.43207552860368,1.0
1110000,0.05723398,188.5090909090909,26.265965,88.56909088438208,88.56909088438208,1.0
1120000,0.05516558,181.08695652173913,26.4396,94.59148928459655,94.59148928459655,1.0
1130000,0.051942475,185.72,26.522999,92.15599997162819,92.15599997162819,1.0
1140000,0.053125568,187.50704225352112,26.586975,93.07464785559077,93.07464785559077,1.0
1150000,0.05471359,140.49019607843138,26.81436,69.90408171804584,69.90408171804584,1.0
1160000,0.052480534,202.64444444444445,26.890766,98.88510642914062,98.88510642914062,1.0
1170000,0.051294945,198.29310344827587,27.027351,98.66545453613455,98.66545453613455,1.0
1180000,0.049811378,187.0212765957447,27.308542,93.84509803150215,93.84509803150215,1.0
1190000,0.052236214,173.49122807017545,27.34399,86.0964286093201,86.0964286093201,1.0
1200000,0.055076774,208.12280701754386,27.389622,104.04561406269409,104.04561406269409,1.0
1210000,0.053238016,174.8490566037736,27.532629,86.05185185538397,86.05185185538397,1.0
1220000,0.052380566,146.7111111111111,27.672815,71.7744680934764,71.7744680934764,1.0
1230000,0.05222161,182.7058823529412,27.722004,90.290384634183,90.290384634183,1.0
1240000,0.05238745,210.3421052631579,27.927937,114.3275000795722,114.3275000795722,1.0
1250000,0.05132363,214.01960784313727,28.007149,106.3137254095545,106.3137254095545,1.0
1260000,0.049308255,222.0,28.11108,108.71500005722046,108.71500005722046,1.0
1270000,0.05400245,212.38,28.32349,105.93061228066074,105.93061228066074,1.0
1280000,0.05244195,174.77777777777777,28.356184,86.56727271946994,86.56727271946994,1.0
1290000,0.051432475,143.6,28.635702,71.09600003242493,71.09600003242493,1.0
1300000,0.051813804,206.72549019607843,28.543736,103.10833334053557,103.10833334053557,1.0
1310000,0.055223797,229.1315789473684,28.90892,115.25000004078213,115.25000004078213,1.0
1320000,0.053217534,196.92156862745097,29.038654,96.68913046043852,96.68913046043852,1.0
1330000,0.052822035,178.2,29.234074,88.71851849776728,88.71851849776728,1.0
1340000,0.053944264,209.01724137931035,29.263203,103.79310351301883,103.79310351301883,1.0
1350000,0.05207999,207.7659574468085,29.283321,104.91739121727322,104.91739121727322,1.0
1360000,0.05402465,213.34883720930233,29.372704,104.06136372820897,104.06136372820897,1.0
1370000,0.053040903,191.53488372093022,29.628387,95.56666670101029,95.56666670101029,1.0
1380000,0.05160812,240.70454545454547,29.506413,118.63333333333334,118.63333333333334,1.0
1390000,0.051816914,234.80392156862746,29.688597,116.69215682557984,116.69215682557984,1.0
1400000,0.05369907,184.42857142857142,29.76304,91.49285720927375,91.49285720927375,1.0
1410000,0.051668786,192.61702127659575,29.752779,96.58478252784066,96.58478252784066,1.0
1420000,0.050490033,212.5744680851064,29.827496,104.42083338772257,104.42083338772257,1.0
1430000,0.053591322,238.2325581395349,30.088837,118.4023255594941,118.4023255594941,1.0
1440000,0.048976034,201.08333333333334,30.137257,101.26382982730865,101.26382982730865,1.0
1450000,0.051102046,187.46511627906978,30.32867,91.61136361956596,91.61136361956596,1.0
1460000,0.051886264,255.6578947368421,30.554007,124.13333338957567,124.13333338957567,1.0
1470000,0.04961251,227.06896551724137,30.499018,111.95344836033624,111.95344836033624,1.0
1480000,0.04939645,236.9795918367347,30.515642,116.67399997830391,116.67399997830391,1.0
1490000,0.048495635,174.9795918367347,30.828934,86.76122441462108,86.76122441462108,1.0
1500000,0.049451847,230.72340425531914,30.721447,115.29999998637608,115.29999998637608,1.0
1510000,0.046967328,172.375,30.697842,87.92105264935577,87.92105264935577,1.0
1520000,0.047962874,173.85,30.825827,86.67249980717898,86.67249980717898,1.0
1530000,0.045289546,200.61016949152543,30.892769,98.30666669805845,98.30666669805845,1.0
1540000,0.046279985,193.4516129032258,30.486496,96.01774188491606,96.01774188491606,1.0
1550000,0.0504446,167.075,31.058872,81.0951219244701,81.0951219244701,1.0
1560000,0.045964234,217.275,31.095419,107.93999998867511,107.93999998867511,1.0
1570000,0.046478115,221.43396226415095,31.066698,111.69615385624078,111.69615385624078,1.0
1580000,0.04650754,203.02173913043478,31.288673,99.14042549944938,99.14042549944938,1.0
1590000,0.044902362,198.68627450980392,31.171757,98.63725488793617,98.63725488793617,1.0
1600000,0.046785872,232.075,31.603662,115.31999998837709,115.31999998837709,1.0
1610000,0.045365103,195.40425531914894,31.581867,96.98085112013716,96.98085112013716,1.0
1620000,0.0448596,218.85416666666666,31.774065,109.94255315750203,109.94255315750203,1.0
1630000,0.04552498,236.9189189189189,31.777107,115.5885713492121,115.5885713492121,1.0
1640000,0.045306705,230.1875,31.858416,116.13749994710088,116.13749994710088,1.0
1650000,0.04904918,288.0769230769231,31.796211,143.05961531973801,143.05961531973801,1.0
1660000,0.04658976,198.33333333333334,32.107746,90.74390255241859,90.74390255241859,1.0
1670000,0.047807954,154.875,31.880243,89.76000010768573,89.76000010768573,1.0
1680000,0.042843916,219.22857142857143,31.98997,104.48780497981281,104.48780497981281,1.0
1690000,0.040923204,218.80434782608697,32.06408,108.69565234236096,108.69565234236096,1.0
1700000,0.04411352,242.3111111111111,32.08152,118.07173911903216,118.07173911903216,1.0
1710000,0.042216048,236.82222222222222,32.327934,106.21590912206607,106.21590912206607,1.0
1720000,0.04038511,291.4318181818182,32.38402,152.75217394725135,152.75217394725135,1.0
1730000,0.04211798,197.8139534883721,32.373035,94.54888892968496,94.54888892968496,1.0
1740000,0.045304727,209.38095238095238,32.344826,103.9571429122062,103.9571429122062,1.0
1750000,0.043772414,224.75757575757575,32.656876,111.71212113264835,111.71212113264835,1.0
1760000,0.041253664,261.72093023255815,32.665077,126.00000004158464,126.00000004158464,1.0
1770000,0.043359518,223.23809523809524,32.719883,111.38409099795602,111.38409099795602,1.0
1780000,0.040248882,263.63461538461536,32.532955,130.56111114886073,130.56111114886073,1.0
1790000,0.041326296,205.53333333333333,32.931396,102.0888888253106,102.0888888253106,1.0
1800000,0.041136112,187.19607843137254,32.80603,92.88431380776798,92.88431380776798,1.0
1810000,0.042103007,226.8913043478261,32.672585,108.73999996847577,108.73999996847577,1.0
1820000,0.043674227,202.35,32.875343,106.20500005036592,106.20500005036592,1.0
1830000,0.043554377,234.46153846153845,32.914337,115.1075000628829,115.1075000628829,1.0
1840000,0.04018106,251.2,33.194454,123.04642857185432,123.04642857185432,1.0
1850000,0.040110204,290.71794871794873,33.210735,148.11500000953674,148.11500000953674,1.0
1860000,0.039102897,248.66666666666666,33.055264,121.153488484926,121.153488484926,1.0
1870000,0.039507065,207.375,33.30007,102.72564103511664,102.72564103511664,1.0
1880000,0.039917853,302.8235294117647,33.19091,149.59142864601952,149.59142864601952,1.0
1890000,0.039227698,301.64444444444445,33.346294,151.465909099037,151.465909099037,1.0
1900000,0.039217204,223.38095238095238,33.24984,110.56511636667473,110.56511636667473,1.0
1910000,0.038462967,212.57894736842104,33.33346,105.57368417790062,105.57368417790062,1.0
1920000,0.03872781,178.28205128205127,33.29239,88.42307699643649,88.42307699643649,1.0
1930000,0.03821865,265.83673469387753,33.57009,123.87708325063188,123.87708325063188,1.0
1940000,0.039930098,291.5806451612903,33.58208,153.65151519667018,153.65151519667018,1.0
1950000,0.03864236,258.02564102564105,33.821453,127.91842111004026,127.91842111004026,1.0
1960000,0.03888623,276.6764705882353,33.913895,140.02352939984377,140.02352939984377,1.0
1970000,0.038174853,239.7,33.880165,117.61250002384186,117.61250002384186,1.0
1980000,0.03657332,276.2173913043478,33.814117,135.91304349251416,135.91304349251416,1.0
1990000,0.03690187,223.7037037037037,33.678085,115.49583338325222,115.49583338325222,1.0
2000000,0.036549248,171.42222222222222,33.66684,86.42000004768371,86.42000004768371,1.0
2010000,0.034226194,243.5,33.736084,118.71052622795105,118.71052622795105,1.0
2020000,0.036335096,247.08695652173913,33.574203,123.48444451226129,123.48444451226129,1.0
2030000,0.03275861,259.45238095238096,33.88161,125.95909099280834,125.95909099280834,1.0
2040000,0.035740014,239.53846153846155,33.640522,119.5346153836984,119.5346153836984,1.0
2050000,0.035902858,207.72340425531914,33.600883,101.40833331396182,101.40833331396182,1.0
2060000,0.036017668,211.02173913043478,33.405743,104.83913032645765,104.83913032645765,1.0
2070000,0.034663025,220.76190476190476,33.65512,110.61707317974509,110.61707317974509,1.0
2080000,0.033640288,251.10526315789474,33.738758,125.35263155636035,125.35263155636035,1.0
2090000,0.035883643,222.68,33.69558,107.80576932086394,107.80576932086394,1.0
2100000,0.03313393,194.5,33.76512,96.5625000745058,96.5625000745058,1.0
2110000,0.03232959,187.72549019607843,33.37222,93.18039210053051,93.18039210053051,1.0
2120000,0.03412874,181.05,33.247707,92.54749993681908,92.54749993681908,1.0
2130000,0.03420446,211.13953488372093,33.48441,105.15217385084733,105.15217385084733,1.0
2140000,0.036231145,188.26666666666668,33.40691,93.42888883352279,93.42888883352279,1.0
2150000,0.036098283,219.22916666666666,33.64027,107.48913051382355,107.48913051382355,1.0
2160000,0.033051692,195.0681818181818,33.444263,100.07173918511556,100.07173918511556,1.0
2170000,0.03549782,239.23529411764707,33.34966,123.5607843726289,123.5607843726289,1.0
2180000,0.03393181,199.54545454545453,33.417603,95.68636368621479,95.68636368621479,1.0
2190000,0.03230394,214.6086956521739,33.327717,109.69166665151715,109.69166665151715,1.0
2200000,0.033534024,204.5142857142857,33.419525,99.11111116906007,99.11111116906007,1.0
2210000,0.03403229,208.09803921568627,33.393948,113.90000002875047,113.90000002875047,1.0
2220000,0.032501794,262.4,33.42327,130.76739136939463,130.76739136939463,1.0
2230000,0.034883887,258.6666666666667,33.27405,128.60952370791207,128.60952370791207,1.0
2240000,0.03447878,217.33962264150944,33.114723,106.75740738268252,106.75740738268252,1.0
2250000,0.038859125,196.98,33.329144,97.81200009942054,97.81200009942054,1.0
2260000,0.036438882,200.55,33.296314,99.02307699124019,99.02307699124019,1.0
2270000,0.039250925,221.125,33.50014,112.61874998547137,112.61874998547137,1.0
2280000,0.034563735,205.225,33.47291,100.20975601236995,100.20975601236995,1.0
2290000,0.034874193,278.97727272727275,33.602898,140.33255814812904,140.33255814812904,1.0
2300000,0.03322148,265.425,33.634617,127.13157898501346,127.13157898501346,1.0
2310000,0.03309292,230.2,33.63098,118.19166673223178,118.19166673223178,1.0
2320000,0.03248513,285.7692307692308,33.79112,136.73076914365475,136.73076914365475,1.0
2330000,0.032801144,199.3469387755102,33.956116,103.24680842617725,103.24680842617725,1.0
2340000,0.032788645,279.8285714285714,33.77961,138.5599999204278,138.5599999204278,1.0
2350000,0.033865258,277.05128205128204,33.82589,137.83846147243793,137.83846147243793,1.0
2360000,0.033413827,223.84615384615384,34.0131,111.19487171906691,111.19487171906691,1.0
2370000,0.03401387,264.16279069767444,33.862988,130.26363647932357,130.26363647932357,1.0
2380000,0.03286744,199.89361702127658,34.078205,99.21702134989678,99.21702134989678,1.0
2390000,0.03258515,222.93478260869566,34.243267,110.77608704955682,110.77608704955682,1.0
2400000,0.027518764,246.35714285714286,34.102894,122.44761903938793,122.44761903938793,1.0
2410000,0.030759862,223.45454545454547,34.06749,109.13428573778697,109.13428573778697,1.0
2420000,0.031212876,297.2608695652174,34.321384,147.906521724618,147.906521724618,1.0
2430000,0.031209065,256.65384615384613,34.051395,127.64230764599947,127.64230764599947,1.0
2440000,0.031634714,228.71052631578948,34.38986,113.63947373471763,113.63947373471763,1.0
2450000,0.030173661,173.2439024390244,33.878105,87.20714277029037,87.20714277029037,1.0
2460000,0.032359123,200.45238095238096,33.84369,98.65813953238865,98.65813953238865,1.0
2470000,0.030394653,284.39285714285717,34.1575,141.54642857824052,141.54642857824052,1.0
2480000,0.032556478,261.5238095238095,34.14467,130.0380952727227,130.0380952727227,1.0
2490000,0.031264473,220.07142857142858,33.975163,109.74634147562632,109.74634147562632,1.0
2500000,0.031099137,265.97297297297297,34.07568,131.17368422213355,131.17368422213355,1.0
2510000,0.029215636,261.70588235294116,34.166397,131.9411764495513,131.9411764495513,1.0
2520000,0.031480867,278.9555555555556,34.170998,136.26521734569383,136.26521734569383,1.0
2530000,0.031933915,216.75,34.26567,107.68863628940149,107.68863628940149,1.0
2540000,0.029867692,238.5,34.20003,117.09787231049638,117.09787231049638,1.0
2550000,0.03073038,246.21052631578948,34.141205,122.56756749185357,122.56756749185357,1.0
2560000,0.0334553,238.95652173913044,34.2674,118.70851061952875,118.70851061952875,1.0
2570000,0.028804434,228.55555555555554,33.872173,113.57777778837416,113.57777778837416,1.0
2580000,0.03067525,201.95238095238096,33.95487,100.26428569072769,100.26428569072769,1.0
2590000,0.031410683,247.80645161290323,33.75405,124.65624998509884,124.65624998509884,1.0
2600000,0.033022694,258.7674418604651,33.94431,128.70000003936678,128.70000003936678,1.0
2610000,0.034173604,234.09756097560975,34.013733,116.32195126719591,116.32195126719591,1.0
2620000,0.032546986,244.62790697674419,34.068947,123.02857130198251,123.02857130198251,1.0
2630000,0.031387527,251.35555555555555,34.000683,125.6511111776034,125.6511111776034,1.0
2640000,0.030616274,215.94642857142858,33.824806,106.57321424462965,106.57321424462965,1.0
2650000,0.03231634,169.0,33.775635,84.16904761961528,84.16904761961528,1.0
2660000,0.032243196,232.90322580645162,34.03289,117.9774193648369,117.9774193648369,1.0
2670000,0.03159662,268.56666666666666,33.93286,136.4571428405387,136.4571428405387,1.0
2680000,0.030856302,284.5833333333333,34.207756,136.28974364812558,136.28974364812558,1.0
2690000,0.033893906,258.45,34.264366,129.74999999254942,129.74999999254942,1.0
2700000,0.03194158,304.95348837209303,34.006947,147.70888895193735,147.70888895193735,1.0
2710000,0.03287703,220.69387755102042,33.995483,112.40196089183583,112.40196089183583,1.0
2720000,0.03389432,206.71794871794873,34.164764,102.6846153644415,102.6846153644415,1.0
2730000,0.032665614,246.475,34.19049,122.51000010967255,122.51000010967255,1.0
2740000,0.033334523,224.375,34.095146,111.4375,111.4375,1.0
2750000,0.032466907,266.45714285714286,33.956844,130.85555545654563,130.85555545654563,1.0
2760000,0.034767427,326.90625,34.68429,162.69687521271408,162.69687521271408,1.0
2770000,0.032907818,258.53333333333336,34.256405,126.47826080607331,126.47826080607331,1.0
2780000,0.032581232,269.30357142857144,34.013477,134.0684210469848,134.0684210469848,1.0
2790000,0.032120384,193.16666666666666,34.26013,95.85555569165282,95.85555569165282,1.0
2800000,0.030696563,176.0,34.357124,87.12941169037538,87.12941169037538,1.0
2810000,0.032723222,277.06060606060606,34.286438,136.47058834398493,136.47058834398493,1.0
2820000,0.031939905,245.1290322580645,34.296356,131.37187503650784,131.37187503650784,1.0
2830000,0.033549573,259.2121212121212,34.58221,125.7264706492424,125.7264706492424,1.0
2840000,0.033710174,304.030303030303,34.3513,156.07878796982044,156.07878796982044,1.0
2850000,0.033052333,233.78125,34.537277,116.8593750372529,116.8593750372529,1.0
2860000,0.03312535,267.375,34.470104,137.67619056928726,137.67619056928726,1.0
2870000,0.034835685,237.67441860465115,34.61046,130.77209313664326,130.77209313664326,1.0
2880000,0.03484789,215.68965517241378,34.752354,107.43448263406754,107.43448263406754,1.0
2890000,0.032695238,388.1219512195122,34.453655,176.42500007450582,176.42500007450582,1.0
2900000,0.035414387,252.45945945945945,34.448154,145.1052633194547,145.1052633194547,1.0
2910000,0.03176575,230.93939393939394,34.785706,114.5060606418234,114.5060606418234,1.0
2920000,0.033491492,289.7391304347826,34.531273,143.565217450909,143.565217450909,1.0
2930000,0.030458208,177.51282051282053,34.465755,87.05749992728234,87.05749992728234,1.0
2940000,0.031136194,202.02702702702703,34.81695,102.33333335651292,102.33333335651292,1.0
2950000,0.032325424,314.8085106382979,34.683044,152.82244898956648,152.82244898956648,1.0
2960000,0.032773193,229.42222222222222,34.534817,114.55777784983317,114.55777784983317,1.0
2970000,0.03262845,265.23809523809524,34.660053,121.68095241841816,121.68095241841816,1.0
2980000,0.032814566,273.79411764705884,34.44889,147.66470593389343,147.66470593389343,1.0
2990000,0.033475745,313.2647058823529,34.656494,155.79428579807282,155.79428579807282,1.0
3000000,0.032612048,262.9574468085106,34.40897,123.25000003689811,123.25000003689811,1.0
3010000,0.030940449,291.3076923076923,34.748962,123.2285715682166,123.2285715682166,1.0
3020000,0.034249194,209.07142857142858,34.930386,131.37500004842877,131.37500004842877,1.0
3030000,0.033433307,228.1,34.78357,113.34999990910292,113.34999990910292,1.0
3040000,0.03291192,310.5833333333333,34.798782,158.70857129096984,158.70857129096984,1.0
3050000,0.032563403,280.28125,34.922974,135.52424238486722,135.52424238486722,1.0
3060000,0.031232726,250.88571428571427,35.143246,126.7199999673026,126.7199999673026,1.0
3070000,0.032710414,266.13157894736844,34.96449,129.26923087468515,129.26923087468515,1.0
3080000,0.032606132,322.28125,35.021187,159.7677419916276,159.7677419916276,1.0
3090000,0.033878878,307.7142857142857,34.984848,153.92499992582532,153.92499992582532,1.0
3100000,0.03217862,279.9117647058824,35.024876,140.36363664179137,140.36363664179137,1.0
3110000,0.03160862,315.35555555555555,34.855293,154.40425541299456,154.40425541299456,1.0
3120000,0.029207908,269.5,35.14614,129.87407425156346,129.87407425156346,1.0
3130000,0.033346806,270.2142857142857,35.18827,134.3785714407762,134.3785714407762,1.0
3140000,0.034166414,294.12820512820514,34.807003,146.34102563674634,146.34102563674634,1.0
3150000,0.03349813,240.1951219512195,34.988304,119.38292684787658,119.38292684787658,1.0
3160000,0.0337872,295.8285714285714,35.361332,147.74999998597536,147.74999998597536,1.0
3170000,0.032567166,245.0952380952381,35.039803,119.10952381860642,119.10952381860642,1.0
3180000,0.034168687,189.55882352941177,35.25306,98.2942857163293,98.2942857163293,1.0
3190000,0.032624833,228.1851851851852,35.293545,115.09999998978206,115.09999998978206,1.0
3200000,0.030629393,312.60526315789474,35.15735,155.62105262906928,155.62105262906928,1.0
3210000,0.035141923,284.97727272727275,35.290886,144.78604649665743,144.78604649665743,1.0
3220000,0.031406123,311.258064516129,34.98286,150.9032258872063,150.9032258872063,1.0
3230000,0.031666413,286.8888888888889,35.48066,145.97500010000334,145.97500010000334,1.0
3240000,0.030316627,226.78125,35.29273,110.59444439245596,110.59444439245596,1.0
3250000,0.032129563,250.55555555555554,35.32654,124.58055550522275,124.58055550522275,1.0
3260000,0.030952513,291.7878787878788,35.480114,145.17575760682425,145.17575760682425,1.0
3270000,0.030597178,251.88235294117646,35.273296,122.23428574800491,122.23428574800491,1.0
